,Customer ID,Probability of Churn,Churn Class,CLTV,Recency,Frequency,Monetary,Geography
3935,18063,0.7882,Medium,147.07812,199,3,186.6,United Kingdom
3936,13489,0.6239,Medium,147.040752,97,7,235.68,United Kingdom
3937,13691,0.6971,Medium,146.934738,204,53,210.78,United Kingdom
3938,17436,0.3437,Low,146.900817,35,16,427.41,United Kingdom
3939,15271,0.0538,Low,146.862164,12,407,2729.78,United Kingdom
3940,16431,0.2283,Low,146.753523,21,83,642.81,United Kingdom
3941,17510,0.7121,Medium,146.749568,229,15,206.08,United Kingdom
3942,14278,0.7129,Medium,146.736207,217,13,205.83,United Kingdom
3943,14486,0.8361,High,146.73555,320,6,175.5,United Kingdom
3944,16284,0.7129,Medium,146.71482,201,30,205.8,United Kingdom
3945,17980,0.1869,Low,146.664168,12,62,784.72,United Kingdom
3946,17238,0.0273,Low,146.61192,14,894,5370.4,United Kingdom
3947,15045,0.5106,Low,146.49114,61,5,286.9,United Kingdom
3948,17022,0.7749,Medium,146.4561,241,9,189,United Kingdom
3949,15172,0.2783,Low,146.44146,5,38,526.2,United Kingdom
3950,15474,0.8973,High,146.34963,404,20,163.1,United Kingdom
3951,17257,0.7591,Medium,146.301343,244,15,192.73,United Kingdom
3952,16299,0.818,High,146.1357,281,13,178.65,United Kingdom
3953,15020,0.7181,Medium,146.075902,187,28,203.42,United Kingdom
3954,14810,0.0857,Low,146.027658,6,236,1703.94,United Kingdom
3955,15460,0.6736,Medium,146.009536,162,58,216.76,United Kingdom
3956,14954,0.8708,High,145.658716,511,41,167.27,United Kingdom
3957,15459,0.7181,Medium,145.652223,225,7,202.83,United Kingdom
3958,15534,0.8976,High,145.6356,533,8,162.25,United Kingdom
3959,13427,0.2281,Low,145.625883,23,32,638.43,United Kingdom
3960,16362,0.7665,Medium,145.382055,238,14,189.67,United Kingdom
3961,12620,0.2586,Low,145.245276,12,33,561.66,France
3962,16312,0.8486,High,145.23789,240,10,171.15,United Kingdom
3963,17874,0.271,Low,145.1205,33,41,535.5,United Kingdom
3964,12954,0.8932,High,145.10034,447,10,162.45,United Kingdom
3965,12961,0.6843,Medium,145.064757,187,40,211.99,United Kingdom
3966,17472,0.2181,Low,145.021233,96,168,664.93,United Kingdom
3967,16427,0.6009,Medium,144.852954,71,9,241.06,United Kingdom
3968,17743,0.6935,Medium,144.837475,250,5,208.85,United Kingdom
3969,15052,0.7001,Medium,144.661663,127,28,206.63,United Kingdom
3970,14207,0.9163,High,144.59214,496,2,157.8,United Kingdom
3971,14057,0.0301,Low,144.385185,7,334,4796.85,United Kingdom
3972,13695,0.2615,Low,144.36892,21,19,552.08,United Kingdom
3973,13609,0.8617,High,144.205495,401,7,167.35,United Kingdom
3974,15490,0.7665,Medium,144.17865,238,29,188.1,United Kingdom
3975,16645,0.8984,High,144.094376,544,14,160.39,United Kingdom
3976,13242,0.2703,Low,144.0699,21,27,533,United Kingdom
3977,12757,0.2389,Low,144.016087,19,76,602.83,Portugal
3978,16241,0.0574,Low,143.9592,21,507,2508,United Kingdom
3979,13394,0.0291,Low,143.940531,22,315,4946.41,United Kingdom
3980,12363,0.4812,Low,143.92692,50,16,299.1,Unspecified
3981,15716,0.0543,Low,143.915091,9,291,2650.37,United Kingdom
3982,16495,0.5835,Low,143.838585,84,33,246.51,United Kingdom
3983,14674,0.8282,High,143.825212,317,14,173.66,United Kingdom
3984,15128,0.1878,Low,143.747754,8,57,765.43,United Kingdom
3985,14677,0.8596,High,143.733716,401,13,167.21,United Kingdom
3986,18190,0.2369,Low,143.613518,0,38,606.22,United Kingdom
3987,17974,0.1113,Low,143.581452,28,245,1290.04,United Kingdom
3988,14888,0.3888,Low,143.54496,15,20,369.2,United Kingdom
3989,14728,0.7526,Medium,143.430508,221,14,190.58,United Kingdom
3990,16002,0.8613,High,143.199738,433,41,166.26,United Kingdom
3991,17245,0.3852,Low,143.151876,13,25,371.63,United Kingdom
3992,15643,0.2266,Low,143.05258,0,32,631.3,United Kingdom
3993,14975,0.7409,Medium,142.586205,229,15,192.45,United Kingdom
3994,16381,0.5572,Low,142.5039,204,64,255.75,United Kingdom
3995,13129,0.6104,Medium,142.3758,260,11,233.25,United Kingdom
3996,14052,0.5572,Low,142.33674,199,69,255.45,United Kingdom
3997,12346,0.8402,High,142.296272,134,26,169.36,United Kingdom
3998,13669,0.7295,Medium,142.2525,215,5,195,United Kingdom
3999,16466,0.0717,Low,142.17393,17,229,1982.9,United Kingdom
4000,13482,0.4227,Low,142.065243,40,20,336.09,United Kingdom
4001,13508,0.5044,Low,142.03904,51,27,281.6,United Kingdom
4002,18263,0.4617,Low,142.01892,61,15,307.6,United Kingdom
4003,17711,0.6438,Medium,141.977214,98,13,220.53,United Kingdom
4004,17772,0.7025,Medium,141.905,201,52,202,United Kingdom
4005,15917,0.2612,Low,141.813316,56,153,542.93,United Kingdom
4006,14617,0.7437,Medium,141.652539,211,9,190.47,United Kingdom
4007,16621,0.2884,Low,141.51788,24,17,490.7,United Kingdom
4008,18053,0.7242,Medium,141.43626,292,13,195.3,United Kingdom
4009,15053,0.6344,Medium,141.24916,89,20,222.65,United Kingdom
4010,13230,0.0273,Low,141.174852,10,1072,5171.24,United Kingdom
4011,17521,0.1976,Low,141.167416,7,41,714.41,United Kingdom
4012,16899,0.1805,Low,141.07158,15,94,781.56,United Kingdom
4013,15166,0.8439,High,141.066324,275,12,167.16,United Kingdom
4014,13590,0.0273,Low,141.041355,8,360,5166.35,United Kingdom
4015,15503,0.5278,Low,141.00177,171,123,267.15,United Kingdom
4016,15703,0.6659,Medium,140.83785,73,5,211.5,United Kingdom
4017,16297,0.5044,Low,140.50062,58,22,278.55,United Kingdom
4018,17758,0.0538,Low,140.453508,16,255,2610.66,United Kingdom
4019,17660,0.8587,High,140.371689,545,44,163.47,United Kingdom
4020,14716,0.5922,Low,139.622994,252,45,235.77,United Kingdom
4021,15548,0.8831,High,139.609279,403,23,158.09,United Kingdom
4022,16668,0.2058,Low,139.590024,22,41,678.28,United Kingdom
4023,13060,0.512,Low,139.33056,62,14,272.13,United Kingdom
4024,15038,0.1414,Low,139.290312,24,233,985.08,United Kingdom
4025,15499,0.8618,High,139.26688,531,42,161.6,United Kingdom
4026,17283,0.7388,Medium,139.234248,186,15,188.46,United Kingdom
4027,16424,0.5384,Low,139.1764,145,9,258.5,United Kingdom
4028,16490,0.7765,Medium,139.11774,238,16,179.16,United Kingdom
4029,16932,0.5581,Low,139.117587,231,87,249.27,United Kingdom
4030,12679,0.1867,Low,139.069096,13,44,744.88,France
4031,16731,0.799,Medium,139.06595,456,43,174.05,United Kingdom
4032,12633,0.0297,Low,139.048866,5,276,4681.78,Germany
4033,14502,0.1442,Low,138.883346,42,237,963.13,United Kingdom
4034,14812,0.8434,High,138.82364,406,35,164.6,United Kingdom
4035,15891,0.2659,Low,138.791823,34,61,521.97,United Kingdom
4036,15019,0.5213,Low,138.6658,74,70,266,United Kingdom
4037,15656,0.4517,Low,138.608662,28,19,306.86,United Kingdom
4038,13125,0.8731,High,138.447467,331,21,158.57,United Kingdom
4039,17337,0.0726,Low,138.337122,19,541,1905.47,United Kingdom
4040,17798,0.7806,Medium,138.314514,390,48,177.19,United Kingdom
4041,17619,0.6505,Medium,138.30931,120,76,212.62,United Kingdom
4042,17284,0.0753,Low,138.274896,43,254,1836.32,United Kingdom
4043,16642,0.206,Low,138.19716,14,38,670.86,United Kingdom
4044,16662,0.8433,High,138.13254,202,29,163.8,United Kingdom
4045,13051,0.8866,High,138.13228,387,4,155.8,United Kingdom
4046,17215,0.8439,High,138.104235,272,10,163.65,United Kingdom
4047,13007,0.8764,High,138.07682,388,10,157.55,United Kingdom
4048,17771,0.5362,Low,138.01788,131,37,257.4,United Kingdom
4049,12894,0.8764,High,137.90154,383,21,157.35,United Kingdom
4050,14023,0.5044,Low,137.771816,58,16,273.14,United Kingdom
4051,18183,0.2447,Low,137.770994,26,42,563.02,United Kingdom
4052,15862,0.0543,Low,137.643441,12,513,2534.87,United Kingdom
4053,15986,0.7388,Medium,137.63844,190,11,186.3,United Kingdom
4054,12597,0.3183,Low,137.553345,76,29,432.15,Spain
4055,15820,0.712,Medium,137.43736,127,16,193.03,United Kingdom
4056,17605,0.8548,High,137.4091,398,13,160.75,United Kingdom
4057,16908,0.894,High,137.30946,530,21,153.59,United Kingdom
4058,17398,0.2596,Low,137.18562,18,31,528.45,United Kingdom
4059,16637,0.4517,Low,137.145154,34,16,303.62,United Kingdom
4060,16031,0.4487,Low,137.136181,55,39,305.63,United Kingdom
4061,17417,0.8347,High,137.041046,357,16,164.18,United Kingdom
4062,15229,0.8529,High,136.89045,394,9,160.5,United Kingdom
4063,15479,0.9283,High,136.83142,541,9,147.4,United Kingdom
4064,13662,0.0749,Low,136.783129,16,128,1826.21,United Kingdom
4065,13714,0.8473,High,136.711855,273,30,161.35,United Kingdom
4066,13974,0.5469,Low,136.686717,386,17,249.93,United Kingdom
4067,13191,0.8569,High,136.427049,466,57,159.21,United Kingdom
4068,17803,0.7388,Medium,136.426808,200,27,184.66,United Kingdom
4069,17483,0.7677,Medium,136.412613,222,7,177.69,United Kingdom
4070,13365,0.2022,Low,136.22214,25,41,673.7,United Kingdom
4071,17120,0.4693,Low,135.984368,41,17,289.76,United Kingdom
4072,17550,0.0629,Low,135.885386,5,348,2160.34,United Kingdom
4073,16057,0.069,Low,135.79131,7,197,1967.99,United Kingdom
4074,17559,0.8095,High,135.68839,320,12,167.62,United Kingdom
4075,16443,0.8361,High,135.648864,328,1,162.24,United Kingdom
4076,13746,0.7677,Medium,135.644913,221,9,176.69,United Kingdom
4077,17970,0.2324,Low,135.393916,19,31,582.59,United Kingdom
4078,18160,0.1976,Low,135.231512,8,45,684.37,United Kingdom
4079,15543,0.5639,Low,135.104801,96,57,239.59,United Kingdom
4080,14242,0.55,Low,134.8325,43,14,245.15,United Kingdom
4081,15359,0.829,High,134.7954,363,17,162.6,United Kingdom
4082,15021,0.0929,Low,134.765385,26,438,1450.65,United Kingdom
4083,16780,0.4042,Low,134.76028,67,52,333.4,United Kingdom
4084,14587,0.108,Low,134.71164,21,317,1247.33,United Kingdom
4085,15688,0.7409,Medium,134.636348,226,26,181.72,United Kingdom
4086,18204,0.2448,Low,134.500464,0,93,549.43,United Kingdom
4087,17794,0.913,High,134.4849,495,7,147.3,United Kingdom
4088,15910,0.0672,Low,134.415456,15,496,2000.23,United Kingdom
4089,14483,0.5225,Low,134.33475,90,13,257.1,United Kingdom
4090,17359,0.8577,High,134.31582,456,23,156.6,United Kingdom
4091,14955,0.8984,High,134.283848,541,29,149.47,United Kingdom
4092,13079,0.7388,Medium,134.003544,225,10,181.38,United Kingdom
4093,16998,0.3463,Low,133.87958,8,6,386.6,United Kingdom
4094,12663,0.8925,High,133.875,433,9,150,Germany
4095,14323,0.4669,Low,133.869568,41,23,286.72,United Kingdom
4096,13133,0.7407,Medium,133.807455,82,11,180.65,United Kingdom
4097,14814,0.8401,High,133.752321,389,31,159.21,United Kingdom
4098,17991,0.4192,Low,133.68288,33,39,318.9,United Kingdom
4099,15566,0.7516,Medium,133.574352,200,10,177.72,United Kingdom
4100,15524,0.8822,High,133.56508,415,8,151.4,United Kingdom
4101,16469,0.2931,Low,133.466016,54,92,455.36,United Kingdom
4102,14845,0.8894,High,133.41,408,1,150,United Kingdom
4103,13779,0.8277,High,133.367301,324,27,161.13,United Kingdom
4104,16640,0.7431,Medium,133.31214,206,13,179.4,United Kingdom
4105,14945,0.7431,Medium,133.31214,222,11,179.4,United Kingdom
4106,16832,0.3752,Low,133.237272,11,20,355.11,United Kingdom
4107,18054,0.7544,Medium,133.1516,201,11,176.5,United Kingdom
4108,13232,0.1976,Low,133.07372,4,112,673.45,United Kingdom
4109,14318,0.8419,High,133.037038,268,9,158.02,United Kingdom
4110,12999,0.2918,Low,133.025784,4,28,455.88,United Kingdom
4111,13885,0.3331,Low,132.956865,9,23,399.15,United Kingdom
4112,17889,0.1828,Low,132.944956,20,121,727.27,United Kingdom
4113,15742,0.8443,High,132.445341,427,41,156.87,United Kingdom
4114,16217,0.497,Low,132.42565,43,18,266.45,United Kingdom
4115,12504,0.5069,Low,132.3009,225,9,261,Germany
4116,17327,0.8681,High,132.255035,218,4,152.35,United Kingdom
4117,13671,0.6781,Medium,132.195595,203,76,194.95,United Kingdom
4118,13490,0.8567,High,132.145975,462,8,154.25,United Kingdom
4119,18255,0.6599,Medium,131.881015,264,13,199.85,United Kingdom
4120,15831,0.5149,Low,131.783506,132,18,255.94,United Kingdom
4121,12690,0.393,Low,131.65893,14,15,335.01,France
4122,15319,0.6438,Medium,131.6571,91,16,204.5,United Kingdom
4123,16448,0.4181,Low,131.605337,6,50,314.77,United Kingdom
4124,17615,0.1976,Low,131.49292,12,56,665.45,United Kingdom
4125,12661,0.8115,High,131.463,244,11,162,Sweden
4126,14948,0.4722,Low,131.46048,27,13,278.4,United Kingdom
4127,15536,0.5067,Low,131.280903,217,16,259.09,United Kingdom
4128,14620,0.3331,Low,131.001568,12,30,393.28,United Kingdom
4129,16667,0.6438,Medium,130.91673,92,21,203.35,United Kingdom
4130,12574,0.7174,Medium,130.88963,124,10,182.45,France
4131,13743,0.3706,Low,130.881096,25,13,353.16,United Kingdom
4132,13676,0.8539,High,130.774785,347,15,153.15,United Kingdom
4133,15515,0.7591,Medium,130.420971,195,7,171.81,United Kingdom
4134,17983,0.7591,Medium,130.345061,203,24,171.71,United Kingdom
4135,16014,0.1843,Low,130.340646,99,205,707.22,United Kingdom
4136,15404,0.5067,Low,130.252302,184,16,257.06,United Kingdom
4137,17007,0.1914,Low,130.22856,10,42,680.4,United Kingdom
4138,16389,0.1943,Low,130.214031,13,16,670.17,United Kingdom
4139,15496,0.8907,High,130.166898,439,22,146.14,United Kingdom
4140,13121,0.5109,Low,130.141557,77,53,254.73,United Kingdom
4141,15423,0.7409,Medium,130.131676,390,15,175.64,United Kingdom
4142,12674,0.2362,Low,130.084788,16,16,550.74,France
4143,13904,0.6458,Medium,129.883296,103,17,201.12,United Kingdom
4144,15684,0.8782,High,129.79796,355,14,147.8,United Kingdom
4145,17051,0.186,Low,129.58434,2,154,696.69,United Kingdom
4146,15119,0.4862,Low,129.52368,54,14,266.4,United Kingdom
4147,16463,0.4116,Low,129.415272,5,20,314.42,United Kingdom
4148,15510,0.517,Low,129.25,138,1,250,United Kingdom
4149,15630,0.1878,Low,128.823288,8,42,685.96,United Kingdom
4150,14083,0.1464,Low,128.58312,7,172,878.3,United Kingdom
4151,13457,0.897,High,128.51319,497,11,143.27,United Kingdom
4152,14992,0.6104,Medium,128.4892,250,27,210.5,United Kingdom
4153,16121,0.154,Low,128.39288,24,216,833.72,United Kingdom
4154,13672,0.6479,Medium,128.368427,109,26,198.13,United Kingdom
4155,14516,0.7817,Medium,128.136264,324,37,163.92,United Kingdom
4156,15431,0.8361,High,128.123964,310,2,153.24,United Kingdom
4157,18283,0.1115,Low,128.02653,9,456,1148.22,United Kingdom
4158,15558,0.8928,High,127.965024,447,26,143.33,United Kingdom
4159,15976,0.0863,Low,127.904367,28,342,1482.09,United Kingdom
4160,17971,0.8347,High,127.784223,356,20,153.09,United Kingdom
4161,15991,0.8467,High,127.470685,342,6,150.55,United Kingdom
4162,18232,0.3429,Low,127.209042,1,24,370.98,United Kingdom
4163,16949,0.2514,Low,127.14555,26,22,505.75,United Kingdom
4164,12463,0.2228,Low,127.11854,7,38,570.55,Belgium
4165,15457,0.5361,Low,127.093227,70,58,237.07,United Kingdom
4166,13623,0.0576,Low,126.874944,18,273,2202.69,United Kingdom
4167,15509,0.7607,Medium,126.664157,188,29,166.51,United Kingdom
4168,16115,0.0892,Low,126.491844,20,244,1418.07,United Kingdom
4169,15582,0.4165,Low,126.453565,28,22,303.61,United Kingdom
4170,12858,0.7102,Medium,126.358784,191,49,177.92,United Kingdom
4171,18040,0.5286,Low,126.3354,54,12,239,United Kingdom
4172,16127,0.8708,High,126.318248,534,35,145.06,United Kingdom
4173,14571,0.7809,Medium,126.232485,233,31,161.65,United Kingdom
4174,13835,0.2501,Low,126.212965,23,37,504.65,United Kingdom
4175,17591,0.0576,Low,126.104832,11,254,2189.32,United Kingdom
4176,13653,0.8282,High,126.05204,296,9,152.2,United Kingdom
4177,14180,0.0271,Low,125.92557,14,243,4646.7,United Kingdom
4178,17601,0.2987,Low,125.770622,47,75,421.06,United Kingdom
4179,15124,0.3518,Low,125.726284,0,25,357.38,United Kingdom
4180,13903,0.7591,Medium,125.593095,208,10,165.45,United Kingdom
4181,15647,0.7431,Medium,125.5839,223,11,169,United Kingdom
4182,15063,0.338,Low,125.3304,21,5,370.8,United Kingdom
4183,15809,0.1479,Low,125.268342,12,50,846.98,United Kingdom
4184,17630,0.3724,Low,124.9402,40,19,335.5,United Kingdom
4185,15804,0.2375,Low,124.773,7,34,525.36,United Kingdom
4186,17953,0.83,High,124.7656,348,20,150.32,United Kingdom
4187,17608,0.4088,Low,124.728968,257,110,305.11,United Kingdom
4188,13570,0.5222,Low,124.304488,51,26,238.04,United Kingdom
4189,17042,0.2509,Low,124.293351,5,56,495.39,United Kingdom
4190,12927,0.6297,Medium,124.246107,203,11,197.31,United Kingdom
4191,13892,0.1801,Low,124.12492,54,12,689.2,United Kingdom
4192,16987,0.1141,Low,124.00388,13,158,1086.8,United Kingdom
4193,17982,0.897,High,123.94746,489,13,138.18,United Kingdom
4194,13701,0.7765,Medium,123.890575,245,10,159.55,United Kingdom
4195,15517,0.4632,Low,123.688296,41,27,267.03,United Kingdom
4196,16321,0.7157,Medium,123.67296,113,29,172.8,Australia
4197,15132,0.2619,Low,123.661323,8,24,472.17,United Kingdom
4198,12654,0.4098,Low,123.65715,6,20,301.75,Germany
4199,15258,0.3913,Low,123.517758,25,16,315.66,United Kingdom
4200,15316,0.7485,Medium,123.5025,135,1,165,United Kingdom
4201,13068,0.7485,Medium,123.5025,128,1,165,United Kingdom
4202,16357,0.3554,Low,123.462406,22,20,347.39,United Kingdom
4203,13907,0.9022,High,123.42096,499,4,136.8,United Kingdom
4204,16442,0.1726,Low,123.419356,36,177,715.06,United Kingdom
4205,12959,0.8175,High,123.401625,292,8,150.95,United Kingdom
4206,14683,0.8419,High,123.388864,396,21,146.56,United Kingdom
4207,18273,0.6047,Medium,123.3588,66,2,204,United Kingdom
4208,18127,0.6317,Medium,123.24467,211,21,195.1,United Kingdom
4209,18038,0.8246,High,123.203486,364,32,149.41,United Kingdom
4210,16840,0.8804,High,123.12394,411,9,139.85,United Kingdom
4211,17959,0.8743,High,123.057725,400,2,140.75,United Kingdom
4212,13387,0.6781,Medium,123.000559,225,71,181.39,United Kingdom
4213,13547,0.7102,Medium,122.850396,216,46,172.98,United Kingdom
4214,16050,0.7544,Medium,122.81632,191,11,162.8,United Kingdom
4215,12888,0.3913,Low,122.778201,22,7,313.77,United Kingdom
4216,13258,0.3331,Low,122.754012,13,20,368.52,United Kingdom
4217,16405,0.7332,Medium,122.6277,110,5,167.25,United Kingdom
4218,14059,0.6674,Medium,122.53464,75,8,183.6,United Kingdom
4219,13546,0.1874,Low,122.430294,8,82,653.31,United Kingdom
4220,17909,0.9227,High,122.303885,545,9,132.55,United Kingdom
4221,17202,0.7611,Medium,122.270715,229,8,160.65,United Kingdom
4222,14171,0.9045,High,122.1075,538,6,135,United Kingdom
4223,14521,0.8142,High,122.08929,285,19,149.95,United Kingdom
4224,17501,0.4227,Low,121.99122,29,18,288.6,United Kingdom
4225,14368,0.7868,Medium,121.954,128,8,155,United Kingdom
4226,14084,0.8095,High,121.82975,320,7,150.5,United Kingdom
4227,14262,0.5072,Low,121.728,48,16,240,United Kingdom
4228,13282,0.2324,Low,121.59168,20,29,523.2,United Kingdom
4229,13195,0.7049,Medium,121.510662,222,52,172.38,United Kingdom
4230,17705,0.1967,Low,121.497656,23,42,617.68,United Kingdom
4231,17901,0.811,High,121.4067,330,3,149.7,United Kingdom
4232,14604,0.8892,High,121.251312,441,22,136.36,United Kingdom
4233,18137,0.83,High,121.1717,359,29,145.99,United Kingdom
4234,12851,0.8129,High,121.081455,285,30,148.95,United Kingdom
4235,13119,0.897,High,121.0053,477,11,134.9,United Kingdom
4236,12394,0.3446,Low,120.982168,25,20,351.08,Belgium
4237,13284,0.6164,Medium,120.90686,131,14,196.15,United Kingdom
4238,13839,0.8637,High,120.874815,294,7,139.95,United Kingdom
4239,17932,0.205,Low,120.74705,19,42,589.01,United Kingdom
4240,18270,0.5135,Low,120.72385,48,12,235.1,United Kingdom
4241,14811,0.7591,Medium,120.46917,195,27,158.7,United Kingdom
4242,13403,0.778,Medium,120.201,196,6,154.5,United Kingdom
4243,12551,0.7139,Medium,119.9352,166,10,168,Spain
4244,17199,0.8262,High,119.898144,390,9,145.12,United Kingdom
4245,12710,0.1852,Low,119.816992,9,43,646.96,Germany
4246,15528,0.5222,Low,119.756126,62,26,229.33,United Kingdom
4247,15873,0.8656,High,119.660544,301,9,138.24,United Kingdom
4248,16507,0.7829,Medium,119.595804,380,43,152.76,United Kingdom
4249,14162,0.673,Medium,119.57864,100,13,177.68,United Kingdom
4250,14985,0.4028,Low,119.5309,6,87,296.75,United Kingdom
4251,16696,0.2138,Low,119.49282,11,9,558.9,United Kingdom
4252,17751,0.7565,Medium,119.42109,229,32,157.86,United Kingdom
4253,17254,0.6021,Medium,119.390409,209,36,198.29,United Kingdom
4254,13072,0.673,Medium,119.22195,75,7,177.15,United Kingdom
4255,15208,0.7189,Medium,119.19362,161,9,165.8,United Kingdom
4256,15433,0.2229,Low,118.87257,22,41,533.3,United Kingdom
4257,15848,0.8487,High,118.767078,430,35,139.94,United Kingdom
4258,13956,0.4042,Low,118.701414,51,57,293.67,United Kingdom
4259,16687,0.7516,Medium,118.474708,199,8,157.63,United Kingdom
4260,16559,0.7607,Medium,118.44099,205,17,155.7,United Kingdom
4261,16097,0.6397,Medium,118.376485,48,10,185.05,United Kingdom
4262,18235,0.2747,Low,118.247362,25,29,430.46,United Kingdom
4263,14513,0.2145,Low,118.204515,14,23,551.07,United Kingdom
4264,18138,0.7737,Medium,118.105305,103,8,152.65,United Kingdom
4265,16397,0.9227,High,117.994876,436,11,127.88,United Kingdom
4266,17112,0.5918,Low,117.927986,311,49,199.27,United Kingdom
4267,14410,0.0538,Low,117.898396,14,317,2191.42,United Kingdom
4268,16470,0.0587,Low,117.842011,1,364,2007.53,United Kingdom
4269,16599,0.7591,Medium,117.73641,193,11,155.1,United Kingdom
4270,16144,0.671,Medium,117.5592,55,1,175.2,United Kingdom
4271,16651,0.8631,High,117.55422,395,6,136.2,United Kingdom
4272,14119,0.7189,Medium,117.518583,162,12,163.47,United Kingdom
4273,18010,0.672,Medium,117.4656,64,14,174.8,United Kingdom
4274,12429,0.0232,Low,117.405688,36,115,5060.59,Denmark
4275,15234,0.6539,Medium,117.24427,85,13,179.3,United Kingdom
4276,13950,0.6535,Medium,117.179085,55,7,179.31,United Kingdom
4277,17375,0.1805,Low,117.081325,7,85,648.65,United Kingdom
4278,12751,0.4575,Low,116.969025,252,60,255.67,Brazil
4279,17302,0.3852,Low,116.761824,17,35,303.12,United Kingdom
4280,12815,0.2356,Low,116.706816,6,30,495.36,Poland
4281,14520,0.7073,Medium,116.7045,99,1,165,United Kingdom
4282,17800,0.3462,Low,115.99431,25,25,335.05,United Kingdom
4283,15624,0.3947,Low,115.92339,14,17,293.7,United Kingdom
4284,14964,0.562,Low,115.89002,55,13,206.21,United Kingdom
4285,15560,0.7544,Medium,115.815488,206,10,153.52,United Kingdom
4286,17056,0.9004,High,115.79144,546,8,128.6,United Kingdom
4287,15048,0.3251,Low,115.459265,29,84,355.15,United Kingdom
4288,14536,0.672,Medium,115.4496,67,19,171.8,United Kingdom
4289,15733,0.7113,Medium,115.44399,91,10,162.3,United Kingdom
4290,14822,0.8245,High,115.43,293,8,140,United Kingdom
4291,18221,0.228,Low,115.1856,19,36,505.2,United Kingdom
4292,15436,0.2355,Low,115.171275,42,130,489.05,United Kingdom
4293,16139,0.1871,Low,115.167534,15,32,615.54,United Kingdom
4294,16371,0.7319,Medium,115.05468,256,11,157.2,United Kingdom
4295,17928,0.5557,Low,115.007672,54,21,206.96,United Kingdom
4296,16410,0.8809,High,114.798888,542,5,130.32,United Kingdom
4297,17240,0.8788,High,114.77128,404,7,130.6,United Kingdom
4298,13830,0.8442,High,114.76899,382,13,135.95,United Kingdom
4299,17548,0.3324,Low,114.678,26,53,345,United Kingdom
4300,15187,0.2656,Low,114.63296,20,9,431.6,United Kingdom
4301,14883,0.3907,Low,114.420402,20,18,292.86,United Kingdom
4302,14366,0.8406,High,114.3216,333,1,136,United Kingdom
4303,18076,0.7544,Medium,114.284056,188,8,151.49,United Kingdom
4304,14588,0.8435,High,114.201465,386,16,135.39,United Kingdom
4305,16822,0.8976,High,114.120864,472,12,127.14,United Kingdom
4306,14980,0.8976,High,114.067008,545,23,127.08,United Kingdom
4307,13071,0.8827,High,114.062494,420,12,129.22,United Kingdom
4308,16728,0.3482,Low,113.837026,45,94,326.93,United Kingdom
4309,17390,0.7611,Medium,113.63223,229,12,149.3,United Kingdom
4310,17530,0.0538,Low,113.516924,14,419,2109.98,United Kingdom
4311,17583,0.8347,High,113.477465,368,7,135.95,United Kingdom
4312,18048,0.2822,Low,113.368206,11,61,401.73,United Kingdom
4313,12897,0.2204,Low,113.3407,12,14,514.25,United Kingdom
4314,15644,0.2675,Low,113.203325,64,112,423.19,United Kingdom
4315,13076,0.8356,High,113.14024,266,9,135.4,United Kingdom
4316,16882,0.5547,Low,113.10333,47,14,203.9,United Kingdom
4317,14446,0.2363,Low,113.003386,54,127,478.22,United Kingdom
4318,14476,0.562,Low,112.9339,65,18,200.95,United Kingdom
4319,14397,0.4662,Low,112.932288,6,14,242.24,United Kingdom
4320,16403,0.7012,Medium,112.92826,110,15,161.05,United Kingdom
4321,13053,0.8831,High,112.727715,430,17,127.65,United Kingdom
4322,15283,0.8321,High,112.691303,198,10,135.43,United Kingdom
4323,14773,0.8961,High,112.63977,397,11,125.7,United Kingdom
4324,14651,0.0644,Low,112.593096,19,241,1748.34,United Kingdom
4325,18142,0.4015,Low,112.57257,19,10,280.38,United Kingdom
4326,12969,0.9184,High,112.45808,411,5,122.45,United Kingdom
4327,18004,0.6635,Medium,112.443345,170,40,169.47,United Kingdom
4328,17149,0.7857,Medium,112.43367,259,6,143.1,United Kingdom
4329,15761,0.7857,Medium,112.394385,251,5,143.05,United Kingdom
4330,13544,0.1727,Low,112.327534,48,220,650.42,United Kingdom
4331,17225,0.856,High,112.2644,390,5,131.15,United Kingdom
4332,16566,0.4006,Low,112.216072,1,6,280.12,United Kingdom
4333,13811,0.5036,Low,112.1769,47,5,222.75,Germany
4334,14391,0.8262,High,112.03272,385,14,135.6,United Kingdom
4335,18107,0.6694,Medium,111.876822,250,39,167.13,United Kingdom
4336,18020,0.8646,High,111.775488,351,14,129.28,United Kingdom
4337,18113,0.7321,Medium,111.747744,176,2,152.64,United Kingdom
4338,12864,0.7329,Medium,111.730605,316,4,152.45,United Kingdom
4339,14999,0.8627,High,111.702396,401,9,129.48,United Kingdom
4340,17818,0.8569,High,111.551242,546,46,130.18,United Kingdom
4341,16368,0.7809,Medium,111.496902,244,22,142.78,United Kingdom
4342,15594,0.4227,Low,111.449082,40,16,263.66,United Kingdom
4343,14707,0.7995,Medium,111.2904,244,2,139.2,United Kingdom
4344,16808,0.6674,Medium,111.1221,82,19,166.5,United Kingdom
4345,15226,0.7189,Medium,111.005349,119,8,154.41,United Kingdom
4346,13578,0.7516,Medium,110.981256,217,9,147.66,United Kingdom
4347,15407,0.3415,Low,110.786015,30,48,324.41,United Kingdom
