,Customer ID,x,y,Unnamed: 0,Probability of Churn,Churn Class,CLTV,Recency,Frequency,Monetary,Geography
873,14397,32.137188,8.784274,4319,0.4662,Low,112.932288,6,14,242.24,United Kingdom
874,14401,1.1104352,19.424501,328,0.261,Low,839.25594,123,107,3215.54,United Kingdom
875,14404,3.333429,7.1417065,2204,0.1359,Low,278.509383,68,163,2049.37,United Kingdom
876,14408,22.981064,17.937283,1012,0.208,Low,459.44704,47,38,2208.88,United Kingdom
877,14409,-8.695521,-0.43477738,683,0.279,Low,574.83486,127,67,2060.34,United Kingdom
878,14414,-0.21744372,19.647934,533,0.583,Low,652.69765,167,29,1119.55,United Kingdom
879,14415,5.8959723,6.5601497,2430,0.0317,Low,259.328824,6,920,8180.72,United Kingdom
880,14422,31.089323,13.12374,1127,0.0705,Low,435.618795,75,346,6178.99,United Kingdom
881,14426,9.092697,2.1708636,605,0.0705,Low,609.02835,84,486,8638.7,United Kingdom
882,14439,23.720028,11.528978,20,0.6289,Medium,5938.727856,128,129,9443.04,Greece
883,14440,28.627272,10.419306,139,0.2943,Low,1431.846018,125,114,4865.26,United Kingdom
884,14441,22.413551,13.253098,646,0.2032,Low,587.865728,63,115,2893.04,United Kingdom
885,14442,29.58298,5.6226377,877,0.0947,Low,499.662769,6,189,5276.27,Channel Islands
886,14449,-0.908639,7.3627205,3575,0.088,Low,173.76744,54,394,1974.63,United Kingdom
887,14451,-13.811715,3.2134,3360,0.0654,Low,189.75156,2,466,2901.4,United Kingdom
888,14459,17.256824,12.92679,51,0.789,Medium,2791.33998,459,75,3537.82,United Kingdom
889,14461,23.654058,6.8756266,1699,0.062,Low,332.62194,69,531,5364.87,United Kingdom
890,14465,-16.153591,3.5691783,1624,0.11,Low,341.9548,54,188,3108.68,United Kingdom
891,14466,-21.096334,14.037551,938,0.1468,Low,481.3939,88,165,3279.25,United Kingdom
892,14482,-3.4657714,4.8372593,1575,0.148,Low,349.6056,47,126,2362.2,United Kingdom
893,14493,-14.25873,9.911618,431,0.2697,Low,720.964737,198,247,2673.21,United Kingdom
894,14496,24.38076,12.284743,306,0.3396,Low,877.349808,120,112,2583.48,United Kingdom
895,14498,0.71831113,-7.8459897,847,0.2396,Low,507.992732,170,192,2120.17,United Kingdom
896,14505,9.069613,7.151954,2483,0.029,Low,255.80088,12,1215,8820.72,United Kingdom
897,14506,15.773467,-3.6790047,3158,0.1113,Low,205.388568,91,244,1845.36,United Kingdom
898,14507,22.708582,9.044069,3622,0.0745,Low,170.133415,23,233,2283.67,United Kingdom
899,14514,27.403767,16.561901,3451,0.051,Low,183.58929,9,297,3599.79,United Kingdom
900,14515,9.201374,8.655169,2692,0.1172,Low,239.347012,26,95,2042.21,United Kingdom
901,14524,6.8530755,4.6269336,3454,0.0996,Low,183.299856,44,240,1840.36,United Kingdom
902,14525,12.163416,7.3306937,2443,0.0769,Low,258.150224,43,290,3356.96,United Kingdom
903,14527,4.962206,7.5264482,335,0.0387,Low,829.409112,7,2171,21431.76,United Kingdom
904,14530,30.449085,11.538793,1438,0.0909,Low,372.95361,71,344,4102.9,United Kingdom
905,14532,20.92309,13.982184,673,0.1596,Low,577.868508,44,313,3620.73,United Kingdom
906,14533,-28.932453,-2.338074,769,0.2989,Low,539.8134,161,39,1806.0,United Kingdom
907,14534,-12.876652,-1.6260035,3401,0.0547,Low,186.6364,7,406,3412.0,United Kingdom
908,14535,9.779785,1.0597802,1668,0.0881,Low,335.596687,56,605,3809.27,United Kingdom
909,14540,16.79789,6.12772,339,0.2766,Low,825.673128,117,209,2985.08,United Kingdom
910,14541,-11.268859,-6.500932,3787,0.0777,Low,159.423306,22,171,2051.78,United Kingdom
911,14543,22.0903,-0.9748989,1296,0.036,Low,395.48088,22,224,10985.58,United Kingdom
912,14544,-15.695015,7.8647227,843,0.2449,Low,509.36751,169,135,2079.9,United Kingdom
913,14546,7.212654,6.3598256,3632,0.0538,Low,169.339266,10,552,3147.57,United Kingdom
914,14560,2.0238738,2.4725394,2220,0.0546,Low,277.401306,4,163,5080.61,United Kingdom
915,14562,4.164223,6.388142,3409,0.0732,Low,186.135156,40,274,2542.83,United Kingdom
916,14564,-3.6444488,-14.694858,109,0.6697,Medium,1687.188604,235,113,2519.32,Channel Islands
917,14565,2.0503798,0.4546936,2786,0.0942,Low,233.37579,11,108,2477.45,United Kingdom
918,14566,-19.364182,-18.076569,167,0.4597,Low,1222.802,225,12,2660.0,Channel Islands
919,14572,7.0217,2.832078,1705,0.0881,Low,331.508847,62,357,3762.87,United Kingdom
920,14573,3.5049403,-9.206591,3464,0.0804,Low,182.69292,8,375,2272.3,United Kingdom
921,14590,9.829535,16.559294,114,0.5662,Low,1633.084998,232,218,2884.29,United Kingdom
922,14593,-3.8622038,6.9711227,3481,0.0543,Low,181.312587,7,535,3339.09,United Kingdom
923,14606,2.833708,14.2233095,417,0.0299,Low,737.287655,0,5285,24658.45,United Kingdom
924,14607,-6.391836,-0.30635825,480,0.0866,Low,687.831758,69,128,7942.63,United Kingdom
925,14608,15.20588,-0.4569058,469,0.4133,Low,695.290457,170,24,1682.29,United Kingdom
926,14621,-15.110374,-11.481144,1047,0.3196,Low,453.259916,166,100,1418.21,United Kingdom
927,14625,19.406868,0.19484916,3182,0.0463,Low,203.952889,4,275,4405.03,United Kingdom
928,14626,0.8478054,-0.6702375,2065,0.0999,Low,290.39931,34,138,2906.9,United Kingdom
929,14639,26.66251,5.9845424,791,0.1659,Low,530.456955,90,193,3197.45,United Kingdom
930,14640,24.107645,1.0167183,3513,0.0984,Low,178.958112,33,137,1818.68,United Kingdom
931,14646,-15.32171,-6.010807,8,0.0284,Low,9937.541696,0,2586,349913.44,Netherlands
932,14648,2.2706633,8.724034,59,0.5619,Low,2389.339275,212,447,4252.25,United Kingdom
933,14649,10.881018,7.852126,3744,0.0614,Low,161.816016,20,420,2635.44,United Kingdom
934,14653,12.380716,8.874252,1229,0.2341,Low,409.883349,146,174,1750.89,United Kingdom
935,14655,-2.9762661,-1.0572733,1632,0.1263,Low,340.238307,30,72,2693.89,United Kingdom
936,14659,-3.0098534,3.0080745,3035,0.1936,Low,215.211568,25,108,1111.63,United Kingdom
937,14667,9.030108,6.137731,852,0.031,Low,506.9213,22,1066,16352.3,United Kingdom
938,14669,8.635824,2.3887637,2011,0.0914,Low,294.927692,50,393,3226.78,United Kingdom
939,14673,29.060665,19.297533,823,0.2541,Low,515.87382,175,103,2030.2,United Kingdom
940,14676,-23.106178,9.022001,1713,0.048,Low,330.51696,15,115,6885.77,United Kingdom
941,14680,-7.449688,6.9180555,172,0.0299,Low,1197.18105,6,1274,40039.5,United Kingdom
942,14685,8.101783,16.96802,43,0.7148,Medium,2987.192088,384,196,4179.06,United Kingdom
943,14688,-7.948699,7.0181265,3786,0.0329,Low,159.569277,6,368,4850.13,United Kingdom
944,14696,0.25409532,13.508649,1547,0.2284,Low,356.08702,50,95,1559.05,United Kingdom
945,14700,-17.705097,-8.867306,1361,0.2397,Low,384.121647,46,95,1602.51,United Kingdom
946,14701,7.328856,3.6789837,1629,0.092,Low,340.48004,55,504,3700.87,United Kingdom
947,14702,15.719451,-5.3342505,1005,0.0996,Low,460.672908,89,488,4625.23,United Kingdom
948,14709,-6.391647,-2.5469112,3099,0.0378,Low,210.000924,24,236,5555.58,United Kingdom
949,14711,9.553559,-1.4003545,3410,0.1317,Low,186.123708,9,173,1413.24,United Kingdom
950,14713,-8.853019,0.6083769,2777,0.0599,Low,233.543511,26,536,3898.89,United Kingdom
951,14732,17.924082,-4.185571,1179,0.1171,Low,421.567026,29,184,3600.06,United Kingdom
952,14733,28.694658,8.672134,1412,0.0279,Low,376.276698,12,304,13486.62,United Kingdom
953,14735,-2.5390997,-12.20286,2463,0.0306,Low,257.174028,4,275,8404.38,United Kingdom
954,14737,14.200553,-10.121514,232,0.352,Low,993.91424,161,36,2823.62,United Kingdom
955,14739,16.400768,-12.545555,1008,0.0475,Low,459.709275,27,222,9678.09,United Kingdom
956,14740,5.5561585,-9.059544,2166,0.0693,Low,281.251278,5,232,4058.46,United Kingdom
957,14744,5.9403253,-6.768611,576,0.1698,Low,628.545264,89,114,3701.68,United Kingdom
958,14745,-7.313234,3.0081818,1275,0.2647,Low,400.17346,87,85,1511.8,United Kingdom
959,14748,-9.419971,4.8664074,3330,0.0965,Low,192.931485,20,179,1999.29,United Kingdom
960,14755,21.272228,7.4089303,2598,0.0397,Low,246.758526,13,333,6215.58,United Kingdom
961,14756,-12.656486,-10.434731,456,0.3891,Low,701.81967,182,82,1803.7,United Kingdom
962,14758,29.581434,5.4528975,2330,0.105,Low,268.00725,13,120,2552.45,United Kingdom
963,14766,7.585194,-4.883907,3920,0.0291,Low,148.102122,22,280,5089.42,United Kingdom
964,14769,10.241665,-0.39059457,2034,0.0273,Low,293.356791,9,950,10745.67,United Kingdom
965,14770,20.117886,3.760246,1872,0.0908,Low,309.976672,40,189,3413.84,United Kingdom
966,14776,-25.000576,3.6064482,3225,0.0906,Low,200.954424,26,124,2218.04,United Kingdom
967,14790,-21.949602,-12.554384,2027,0.1519,Low,293.732068,62,109,1933.72,United Kingdom
968,14796,9.603861,21.716825,3163,0.0337,Low,205.261982,26,927,6090.86,United Kingdom
969,14800,-24.259281,1.9621053,2751,0.0372,Low,235.614756,28,535,6333.73,United Kingdom
970,14810,-16.915518,-11.624085,3954,0.0857,Low,146.027658,6,236,1703.94,United Kingdom
971,14817,-7.611346,4.5811605,1909,0.0816,Low,306.025296,8,227,3750.31,United Kingdom
972,14824,-4.744867,3.6944041,359,0.2864,Low,793.686,187,132,2771.25,United Kingdom
973,14825,-1.666601,3.0222833,3501,0.051,Low,179.89179,12,253,3527.29,United Kingdom
974,14828,2.1004732,-8.912938,818,0.0547,Low,518.395182,5,98,9477.06,United Kingdom
975,14837,10.070283,-9.608403,3519,0.0776,Low,178.237888,9,133,2296.88,United Kingdom
976,14841,20.768444,7.1892834,1209,0.0738,Low,414.290322,82,242,5613.69,United Kingdom
977,14842,8.002265,-18.54282,848,0.3645,Low,507.92346,0,79,1393.48,United Kingdom
978,14844,12.430361,0.80539495,1101,0.1026,Low,441.561672,49,185,4303.72,United Kingdom
979,14849,4.2497745,-13.970139,2263,0.0273,Low,274.211301,14,496,10044.37,United Kingdom
980,14852,2.7752392,5.2615743,1519,0.1033,Low,360.722567,60,186,3491.99,United Kingdom
981,14854,10.339495,-8.955194,2279,0.0999,Low,272.453274,35,141,2727.26,United Kingdom
982,14855,-7.457784,-5.5432515,29,0.6977,Medium,4098.743305,282,187,5874.65,United Kingdom
983,14857,5.050505,-13.269218,274,0.3845,Low,921.619585,250,155,2396.93,United Kingdom
984,14866,8.403976,-15.967987,94,0.2792,Low,1829.8768,174,38,6554.0,United Kingdom
985,14867,29.302284,12.430884,1614,0.1246,Low,342.926612,27,133,2752.22,United Kingdom
986,14868,-19.041058,1.6095582,1820,0.1892,Low,315.9167,41,91,1669.75,United Kingdom
987,14869,27.656841,13.298083,649,0.2856,Low,586.86516,188,187,2054.85,United Kingdom
988,14875,7.8082895,-16.090645,1144,0.2459,Low,430.553687,68,49,1750.93,United Kingdom
989,14878,9.640854,20.362314,3665,0.0538,Low,167.201792,10,314,3107.84,United Kingdom
990,14882,31.239246,10.102391,165,0.4329,Low,1226.79531,198,58,2833.9,United Kingdom
991,14895,19.782373,-1.6120355,433,0.0419,Low,719.355541,13,593,17168.39,United Kingdom
992,14897,25.750423,10.351259,1187,0.2227,Low,420.148047,105,82,1886.61,United Kingdom
993,14898,-0.6255183,4.2641215,1724,0.1234,Low,328.770918,48,222,2664.27,United Kingdom
994,14903,21.103592,10.471335,2143,0.1643,Low,283.553869,1,208,1725.83,United Kingdom
995,14907,2.245386,-11.438288,254,0.2685,Low,959.96268,169,186,3575.28,United Kingdom
996,14911,0.70620644,13.296753,13,0.042,Low,7076.1159,5,7237,168478.95,EIRE
997,14913,-21.622526,5.8429894,1346,0.1119,Low,387.345207,82,202,3461.53,United Kingdom
998,14916,-11.635571,-8.151055,764,0.282,Low,540.99444,132,76,1918.42,United Kingdom
999,14918,23.46818,14.389958,61,0.5651,Low,2369.611226,212,94,4193.26,United Kingdom
1000,14930,-4.094838,-3.9489346,719,0.1467,Low,559.632627,82,217,3814.81,Channel Islands
1001,14934,5.136618,-0.008634464,2501,0.1743,Low,254.664501,91,198,1461.07,Channel Islands
1002,14935,-23.0047,1.9469347,183,0.3991,Low,1137.367153,105,26,2849.83,Channel Islands
1003,14936,-0.1972145,-3.380801,1486,0.0654,Low,366.34464,83,238,5601.6,Channel Islands
1004,14944,17.26422,2.685652,2857,0.0479,Low,226.976545,26,178,4738.55,United Kingdom
1005,14952,19.222427,-0.48887777,1463,0.029,Low,369.36633,15,273,12736.77,United Kingdom
1006,14961,2.639985,-3.2283535,1169,0.0342,Low,425.654226,26,509,12446.03,United Kingdom
1007,14963,-12.747342,2.5172439,1028,0.2786,Low,456.982008,188,293,1640.28,United Kingdom
1008,14970,19.90749,12.644213,618,0.2169,Low,603.760671,60,105,2783.59,United Kingdom
1009,14978,22.267883,13.295111,1186,0.1561,Low,420.28364,44,256,2692.4,United Kingdom
1010,15002,5.2475557,9.231741,1388,0.0942,Low,378.892182,105,321,4022.21,United Kingdom
1011,15005,-5.039521,7.508212,2050,0.0299,Low,292.185192,5,1841,9772.08,United Kingdom
1012,15021,0.61683255,7.8857102,4082,0.0929,Low,134.765385,26,438,1450.65,United Kingdom
1013,15023,6.576757,8.277309,2157,0.0364,Low,282.304204,26,727,7755.61,United Kingdom
1014,15024,13.389937,-10.010575,1917,0.0991,Low,304.511507,104,276,3072.77,United Kingdom
1015,15027,2.9938877,-8.130603,2274,0.1067,Low,273.366467,6,73,2562.01,United Kingdom
1016,15031,10.636532,2.0787518,3013,0.0991,Low,216.519626,90,350,2184.86,United Kingdom
1017,15032,-19.398468,-16.689034,189,0.0842,Low,1118.65173,64,128,13285.65,United Kingdom
1018,15033,-1.4685706,5.3810782,3635,0.1452,Low,169.279968,16,177,1165.84,United Kingdom
1019,15034,1.5364746,-17.081469,1873,0.0466,Low,309.960832,41,555,6651.52,United Kingdom
1020,15039,4.5996804,7.5745697,267,0.029,Low,937.01059,7,2162,32310.71,United Kingdom
1021,15043,-6.9923925,-4.0178347,113,0.7043,Medium,1635.24374,271,48,2321.8,United Kingdom
1022,15044,15.322199,2.0443451,839,0.0419,Low,510.023141,15,694,12172.39,United Kingdom
1023,15046,29.036253,13.465101,2476,0.0571,Low,256.463508,3,319,4491.48,United Kingdom
1024,15050,22.988857,9.02667,225,0.4376,Low,1019.65176,229,77,2330.1,United Kingdom
1025,15051,1.767869,-20.55552,363,0.3153,Low,786.033441,187,146,2492.97,United Kingdom
1026,15057,0.7355485,-12.518139,527,0.2059,Low,655.700904,83,71,3184.56,United Kingdom
1027,15058,-10.814553,5.6471705,2619,0.1234,Low,245.20197,51,222,1987.05,United Kingdom
1028,15059,18.046593,9.283359,3725,0.0614,Low,163.282248,23,463,2659.32,United Kingdom
1029,15061,-12.048719,-18.434855,32,0.0346,Low,3900.146946,20,834,112721.01,United Kingdom
1030,15062,-18.60257,5.9652286,2838,0.0946,Low,228.15628,26,147,2411.8,United Kingdom
1031,15065,-9.023163,-15.442879,1796,0.2053,Low,318.826794,36,86,1552.98,United Kingdom
1032,15067,-2.027999,-14.540455,678,0.1942,Low,576.467164,90,132,2968.42,United Kingdom
1033,15073,34.336746,13.866501,452,0.4045,Low,705.694745,209,105,1744.61,United Kingdom
1034,15077,13.139875,24.185091,85,0.7923,Medium,1920.440124,264,34,2423.88,United Kingdom
1035,15078,-6.0170517,-2.3064036,1465,0.0317,Low,369.090391,5,554,11643.23,United Kingdom
1036,15079,10.945751,14.435605,2183,0.0968,Low,279.35028,20,148,2885.85,United Kingdom
1037,15093,18.873013,-13.321265,1634,0.0273,Low,340.090842,7,320,12457.54,United Kingdom
1038,15095,19.2571,-9.391809,2928,0.0882,Low,222.113178,11,105,2518.29,United Kingdom
1039,15105,4.798109,-15.016823,1065,0.5657,Low,450.285886,238,50,795.98,United Kingdom
1040,15111,16.35053,0.8682004,447,0.4883,Low,708.957887,181,83,1451.89,United Kingdom
1041,15114,-15.595928,0.23682885,2955,0.1625,Low,220.588875,25,83,1357.47,United Kingdom
1042,15117,-17.75684,-12.670565,2328,0.2151,Low,268.141509,23,60,1246.59,United Kingdom
1043,15122,17.977552,-2.968364,2239,0.0741,Low,276.018795,5,198,3724.95,United Kingdom
1044,15123,-9.962848,-15.676837,2369,0.075,Low,264.47475,14,130,3526.33,United Kingdom
1045,15125,-1.4880443,-5.0834837,795,0.0433,Low,529.139423,7,203,12220.31,United Kingdom
1046,15129,0.43593878,-15.724076,1596,0.0795,Low,346.31472,19,159,4356.16,United Kingdom
1047,15140,9.754295,-12.385718,2836,0.1151,Low,228.380269,7,70,1984.19,United Kingdom
1048,15142,8.371897,-8.794463,338,0.392,Low,827.21016,218,117,2110.23,United Kingdom
1049,15144,-9.496431,-11.819664,2244,0.0388,Low,275.541692,25,187,7101.59,United Kingdom
1050,15150,14.406089,-12.044053,1357,0.0921,Low,385.701906,77,265,4187.86,United Kingdom
1051,15152,8.334645,-5.8367996,1203,0.8038,High,416.480932,509,29,518.14,United Kingdom
1052,15157,0.9102194,20.566803,1182,0.2375,Low,421.14925,165,83,1773.26,United Kingdom
1053,15159,-3.0447116,-6.26663,2622,0.029,Low,245.09466,18,261,8451.54,United Kingdom
1054,15179,-5.3783154,-12.206816,1790,0.0486,Low,319.537224,42,270,6574.84,United Kingdom
1055,15182,11.01374,15.182156,942,0.1785,Low,480.23283,76,113,2690.38,United Kingdom
1056,15187,-21.65684,-5.4814467,4300,0.2656,Low,114.63296,20,9,431.6,United Kingdom
1057,15189,23.1533,-6.3889036,1679,0.0573,Low,334.839426,5,120,5843.62,United Kingdom
1058,15194,28.824932,-8.4714575,2901,0.0273,Low,224.214627,7,369,8212.99,United Kingdom
1059,15199,27.277353,14.720778,745,0.2455,Low,546.85125,43,35,2227.5,United Kingdom
1060,15203,-20.698326,-12.991526,3212,0.0619,Low,202.120832,6,257,3265.28,United Kingdom
1061,15218,18.120712,13.298668,2425,0.0364,Low,259.807548,26,299,7137.57,United Kingdom
1062,15222,-6.736172,2.3637223,323,0.2513,Low,853.907348,127,156,3397.96,United Kingdom
1063,15227,22.73139,1.107432,2414,0.1214,Low,260.513474,24,105,2145.91,United Kingdom
1064,15228,7.578373,-17.440899,971,0.1519,Low,470.648479,103,141,3098.41,United Kingdom
1065,15235,4.833516,11.740327,2194,0.0967,Low,278.951457,26,184,2884.71,United Kingdom
1066,15240,11.222243,-3.2568643,2484,0.0741,Low,255.531627,0,201,3448.47,United Kingdom
1067,15241,-18.869282,3.7841768,3380,0.0846,Low,188.342442,0,137,2226.27,United Kingdom
1068,15245,-11.75609,-2.763277,931,0.1448,Low,484.570304,69,108,3346.48,United Kingdom
1069,15249,11.074196,-3.2230709,3667,0.0317,Low,167.046637,5,301,5269.61,United Kingdom
1070,15251,10.281194,-17.24351,582,0.0461,Low,622.865398,7,168,13511.18,United Kingdom
1071,15255,14.237407,-9.413987,355,0.295,Low,799.1904,204,143,2709.12,United Kingdom
1072,15260,7.9061127,-4.056066,2882,0.029,Low,225.37379,11,356,7771.51,United Kingdom
1073,15265,20.465912,-0.8306728,1685,0.132,Low,334.49592,43,152,2534.06,United Kingdom
1074,15270,10.068075,9.968475,902,0.0941,Low,493.092469,47,169,5240.09,United Kingdom
1075,15271,10.20785,-9.308198,3939,0.0538,Low,146.862164,12,407,2729.78,United Kingdom
1076,15281,-1.2429298,-16.463846,2571,0.0317,Low,248.907766,6,512,7851.98,United Kingdom
1077,15288,-10.307244,-16.409157,2564,0.0781,Low,249.276456,9,161,3191.76,United Kingdom
1078,15290,6.1715336,-16.787148,1678,0.0738,Low,334.884474,11,169,4537.73,United Kingdom
1079,15291,24.215305,12.519341,314,0.0823,Low,867.518539,56,214,10540.93,United Kingdom
1080,15296,3.220746,-3.3312974,2461,0.031,Low,257.21878,20,439,8297.38,United Kingdom
1081,15298,-18.688925,-6.7275743,1674,0.0576,Low,335.253312,70,316,5820.37,United Kingdom
1082,15299,29.331377,-3.6966774,227,0.1716,Low,1014.761748,48,12,5913.53,United Kingdom
1083,15301,8.660248,-5.717703,3701,0.0355,Low,164.616695,14,229,4637.09,United Kingdom
1084,15306,26.28199,0.9168813,161,0.5641,Low,1282.723913,308,103,2273.93,United Kingdom
1085,15311,3.511276,13.674972,56,0.0299,Low,2459.7833,4,3448,82267.0,United Kingdom
1086,15312,5.98026,-4.3899226,3377,0.0793,Low,188.443762,23,142,2376.34,United Kingdom
1087,15321,2.710469,-9.097092,1733,0.0655,Low,327.689295,100,257,5002.89,United Kingdom
1088,15329,14.235699,-2.3350399,424,0.4217,Low,726.918026,173,117,1723.78,United Kingdom
1089,15332,-22.965733,5.022596,27,0.6779,Medium,4403.123196,174,186,6495.24,Lithuania
1090,15341,-16.643621,-14.632512,3285,0.5164,Low,196.4902,257,8,380.5,United Kingdom
1091,15351,-12.468359,2.102493,991,0.2328,Low,464.394096,178,203,1994.82,United Kingdom
1092,15353,8.714042,3.5285165,1960,0.0967,Low,298.720805,62,385,3089.15,United Kingdom
1093,15356,-1.8364067,6.136975,4384,0.0598,Low,107.852888,26,506,1803.56,United Kingdom
1094,15358,-21.725044,1.2278951,1355,0.0301,Low,385.735112,16,876,12815.12,United Kingdom
1095,15365,-5.081694,-14.852451,521,0.286,Low,660.60852,123,112,2309.82,United Kingdom
1096,15367,-11.853197,-5.870381,2951,0.0492,Low,220.953264,11,249,4490.92,United Kingdom
1097,15369,3.0528831,3.6923296,178,0.3485,Low,1166.230855,182,99,3346.43,United Kingdom
1098,15370,7.260667,19.960804,2811,0.0942,Low,230.33784,12,100,2445.2,United Kingdom
1099,15372,-10.8918,-10.734637,84,0.488,Low,1926.14576,258,33,3947.02,United Kingdom
1100,15373,14.391747,-3.819434,3218,0.1013,Low,201.438089,18,148,1988.53,United Kingdom
1101,15379,-4.698363,2.241504,2406,0.0631,Low,261.162066,16,230,4138.86,United Kingdom
1102,15380,-10.978452,-22.217503,550,0.3265,Low,643.18541,173,20,1969.94,United Kingdom
1103,15382,-22.236986,-5.2609825,2510,0.0273,Low,253.723743,18,436,9293.91,United Kingdom
1104,15389,-14.807505,19.294209,311,0.3903,Low,871.85214,208,5,2233.8,United Kingdom
1105,15392,-17.5363,2.491603,636,0.3503,Low,593.853081,166,80,1695.27,United Kingdom
1106,15394,-2.713745,-2.4341867,2045,0.065,Low,292.7795,12,198,4504.3,United Kingdom
1107,15410,20.385246,-1.8290361,2122,0.0942,Low,285.969534,11,102,3035.77,United Kingdom
1108,15413,-16.133308,10.159043,19,0.8763,High,5957.718336,500,25,6798.72,United Kingdom
1109,15416,8.705888,-3.407881,1273,0.1407,Low,400.513806,48,142,2846.58,United Kingdom
1110,15421,-8.282378,7.090439,3271,0.0549,Low,197.329266,23,304,3594.34,United Kingdom
1111,15426,18.525831,11.2782545,3820,0.0894,Low,156.975672,65,356,1755.88,United Kingdom
1112,15434,15.622541,0.93302053,3867,0.0855,Low,152.411445,7,96,1782.59,United Kingdom
1113,15443,17.317806,8.434605,969,0.201,Low,470.67969,128,317,2341.69,United Kingdom
1114,15465,23.388264,13.134398,429,0.0715,Low,722.13856,41,228,10099.84,United Kingdom
1115,15480,18.125195,-11.221295,89,0.7032,Medium,1889.3226,277,168,2686.75,Malta
1116,15482,5.993288,7.8023734,410,0.1751,Low,742.536064,59,61,4240.64,United Kingdom
1117,15484,-23.02541,-4.493355,446,0.6687,Medium,709.952103,348,53,1061.69,United Kingdom
1118,15485,-8.034963,-22.447243,141,0.3272,Low,1416.167408,144,122,4328.14,United Kingdom
1119,15491,21.928988,5.024209,2169,0.1766,Low,280.612102,26,87,1588.97,United Kingdom
1120,15493,17.157642,19.641119,820,0.1594,Low,516.964486,58,496,3243.19,United Kingdom
1121,15494,-7.351754,18.165545,135,0.5984,Low,1484.522688,286,254,2480.82,United Kingdom
1122,15497,12.732891,10.462728,74,0.26,Low,2171.4836,121,118,8351.86,United Kingdom
1123,15498,7.7324824,2.833459,711,0.031,Low,564.48024,19,723,18209.04,United Kingdom
1124,15502,24.604435,-4.4630356,959,0.0949,Low,475.228832,78,255,5007.68,United Kingdom
1125,15513,13.701193,-4.6940904,443,0.0387,Low,713.03202,7,399,18424.6,United Kingdom
1126,15514,-18.932243,-0.5947989,2576,0.0649,Low,248.617622,33,308,3830.78,United Kingdom
1127,15518,-6.790463,-13.341729,3475,0.0574,Low,181.660094,23,354,3164.81,United Kingdom
1128,15521,-25.933584,-3.9978654,3517,0.031,Low,178.46607,20,344,5756.97,United Kingdom
1129,15523,1.3713523,2.121495,30,0.2936,Low,3956.180728,196,197,13474.73,United Kingdom
1130,15527,-7.728658,-12.3631525,1742,0.0888,Low,326.24232,28,232,3673.9,United Kingdom
1131,15529,-20.213612,-4.5883703,3342,0.063,Low,191.92194,19,433,3046.38,United Kingdom
1132,15532,12.637489,10.40682,698,0.2247,Low,569.742579,166,419,2535.57,United Kingdom
1133,15538,15.987453,-1.9539824,60,0.7887,Medium,2387.513205,346,33,3027.15,United Kingdom
1134,15544,-28.221628,-0.552642,3317,0.0307,Low,194.379506,19,425,6331.58,United Kingdom
1135,15547,14.630289,16.52424,2954,0.0299,Low,220.656917,2,932,7379.83,United Kingdom
1136,15555,-0.4488951,12.195936,2412,0.0305,Low,260.58041,9,1079,8543.62,United Kingdom
1137,15563,-15.100811,4.914394,3684,0.0763,Low,165.841102,9,207,2173.54,United Kingdom
1138,15569,-12.633537,5.16851,591,0.2477,Low,618.306263,140,117,2496.19,United Kingdom
1139,15570,15.295529,4.111396,3120,0.0279,Low,208.291356,14,687,7465.64,United Kingdom
1140,15571,-14.553999,8.876543,287,0.2666,Low,896.261212,194,573,3361.82,United Kingdom
1141,15572,1.3377385,-19.344467,2043,0.1229,Low,292.83383,57,231,2382.7,United Kingdom
1142,15581,0.90949637,11.32594,2016,0.0649,Low,294.281262,34,718,4534.38,United Kingdom
1143,15596,-32.587257,-13.5550375,2581,0.0826,Low,248.352594,7,185,3006.69,United Kingdom
1144,15601,24.639828,-1.1469439,1704,0.0273,Low,331.674525,12,735,12149.25,United Kingdom
1145,15602,32.04172,10.101023,3411,0.0889,Low,186.089036,8,100,2093.24,United Kingdom
1146,15606,4.3632803,-2.8372962,1059,0.1096,Low,451.495008,31,118,4119.48,United Kingdom
1147,15611,8.439757,-19.227118,1466,0.232,Low,368.94496,64,62,1590.28,United Kingdom
1148,15614,11.404251,12.86097,83,0.6418,Medium,1931.086348,236,85,3008.86,United Kingdom
1149,15615,-0.27557796,-0.99932235,1056,0.0299,Low,451.667606,5,656,15105.94,United Kingdom
1150,15622,5.66473,-1.5611778,3129,0.0317,Low,207.589035,5,395,6548.55,United Kingdom
1151,15623,26.688745,12.134759,315,0.4089,Low,863.911653,202,88,2112.77,United Kingdom
1152,15625,-0.33147734,-15.13968,2311,0.1124,Low,269.087848,43,145,2394.02,United Kingdom
1153,15628,6.3084483,-5.7133193,1620,0.11,Low,342.1143,63,197,3110.13,United Kingdom
1154,15632,-12.898002,-13.129509,2184,0.2277,Low,279.29682,33,65,1226.6,United Kingdom
1155,15633,-5.3194046,-4.607629,41,0.7529,Medium,3129.850474,317,184,4157.06,United Kingdom
1156,15640,-7.259095,-9.355606,565,0.0395,Low,634.18751,34,473,16055.38,United Kingdom
1157,15641,1.0193917,6.0363655,2310,0.0567,Low,269.099901,69,273,4746.03,United Kingdom
1158,15660,-12.397654,-7.832084,3459,0.096,Low,182.9808,5,115,1906.05,United Kingdom
